,Article,Date,Symbol,Time,Title,Url
0,"  Jan 28 United States Steel Corp said on Tuesday it was applying for permits to build an electric arc furnace at its Alabama steelmaking plant to replace a blast furnace, a move by the loss making company to cut costs and revamp one of its older, less efficient operations.U.S. Steel Chief Executive Officer Mario Longhi declined to say what the new furnace at its Fairfield Works operation would cost but said it would have a steel production capacity of about 1.1 million net tons per year.The Pittsburgh-based company, faced with a market weighed down by excess steelmaking capacity and weakening demand, plans to cut costs over several years. Electric arc furnaces melt steel scrap, rather than iron ore, to make high-quality steel and would reduce the company's cost of transporting raw materials such as iron ore and coke to the Fairfield operation and reduce its exposure to the merchant coal market.Electric arc furnaces form the backbone of steelmaking operations at Nucor Corp., U.S. Steel's profitable rival. ""The business case for this project as we see it today is strong enough, which is why we're filing for the permits now and we have started the basic engineering for the new facility,"" Longhi said on a conference call with company analysts and investors. Permitting is expected to take up to a year after which construction of the furnace could begin in the third quarter of 2015 with the project completed in mid-2017.U.S. Steel reported a wider fourth quarter loss on Monday as total steel shipments declined compared to last year.",2014-01-28,MRO,"Tue Jan 28, 2014 | 6:58pm EST",U.S. Steel seeks electric arc furnace at Alabama plant to cut costs,http://www.reuters.com//article/ussteel-furnace-idUSL2N0L221E20140128?type=companyNews
1,"  Jan 27 United States Steel Corp reported a wider fourth quarter loss as total steel shipments declined compared to last year.The Pittsburgh-based steelmaker had a net loss of $122 million, or 84 cents per share, compared to a loss of $50 million, or 35 cents per share, a year earlier.Net sales fell to $4.27 billion from $4.49 billion last year.The company took a $302 million non-cash charge linked to the previously announced permanent closure of iron and steelmaking operations at its Hamilton, Ontario mill. The move, part of a cost-cutting initiative dubbed ""Project Carnegie"" after steel magnate Andrew Carnegie, should cut costs in a market weighed down by excess steelmaking capacity.Steel output fell 2 percent in the United States in 2013, as steelmakers responded to weak prices. Even so, there were noticeable price increases in the second half of the year as demand improved. Excluding after-tax non-cash restructuring and other charges, U.S. Steel's adjusted loss fell to 27 cents a share, from 41 cents a share.Analysts, on average, had been expecting a loss of 25 cents a share on revenue of $4.36 billion, according to Thomson Reuters I/B/E/S. Income from the flat-rolled segment, its biggest unit by shipments, rose to $87 million from $11 million last year.The company expects total reportable segment and other business income from operations to increase moderately in the current quarter from the fourth quarter.Shares of the company fell as much as 4.3 percent in after market trading.",2014-01-28,MRO,"Mon Jan 27, 2014 | 8:10pm EST",UPDATE 1-U.S. Steel loss widens as steel shipments fall,http://www.reuters.com//article/ussteel-results-idUSL3N0L202I20140128?type=companyNews
2,"  (Corrects to show the results were lower on a sequential basis)Feb 5 Marathon Oil Corp said on Wednesday its quarterly profit fell and the U.S. oil and gas company saw a 23 percent decline in the price for its Canadian crude. The Houston company had a fourth-quarter profit of $375 million, or 54 cents per share, compared with $569 million, or 80 cents per share in the prior quarter. Total oil and gas sales volumes, excluding Libya, averaged 463,000 barrels of oil equivalent per day (boed), slightly higher than the prior quarter's volumes of 459,000 boepd. (Reporting By Anna Driver. Editing by Andre Grenon)",2014-02-05,MRO,"Wed Feb 5, 2014 | 5:39pm EST",CORRECTED-Marathon Oil quarterly profit lower,http://www.reuters.com//article/marathonoil-earnings-idUSL2N0LA0XI20140205?type=companyNews
3,"  NEW ORLEANS, March 24 Marathon Oil Corp  said on Monday it will buy back an additional $500 million of its shares after it completed a $1 billion share repurchase using proceeds from the sale of interest in a block offshore Angola.The buy back is part of Marathon's strategy to improve  investor returns and grow output from oil producing fields in Texas, North Dakota and Oklahoma while selling mature assets in the North Sea.The company's plans to accelerate drilling in the Eagle Ford, Bakken and Woodford shales is on track with 28 rigs running, Marathon Chief Executive Officer Lee Tillman told the Howard Weil energy conference on Monday.Marathon has opened a data room for marketing its North Sea businesses in the United Kingdom and Norway and bids are due in the second quarter, the Houston company said.The company now has $1.5 billion remaining under its current share repurchase authorization, it said. Shares of Marathon edged down less than 1 percent, or 5 cents, to $34.34 in midday trading on the New York Stock Exchange.  (Reporting by Ernest Scheyder; writing by Anna Driver; editing by Tom Brown)",2014-03-24,MRO,"Mon Mar 24, 2014 | 12:26pm EDT",Marathon Oil buying back $500 million more of its shares,http://www.reuters.com//article/marathonoil-howardweil-idUSL1N0ML0SU20140324?type=companyNews
4,"  (Adds CEO Longhi's comments on automotive industry)By Krista HughesWASHINGTON, March 25 United States Steel Corp  could replace another one of its older blast furnaces with an electric arc furnace, Chief Executive Mario Longhi told Reuters on Tuesday.U.S. Steel said in January that it was applying for permits to build an electric arc furnace to replace the blast furnace at its Fairfield, Alabama, facility, part of a push to cut costs.""We are moving ahead with the first one,"" Longhi said. ""And there is a lot of analysis going on, given the fact that we have plenty of blast furnaces, to see where, if, when the next one could be replaced by another electric arc furnace.""U.S. Steel's profitable rival Nucor Corp has long specialized in steelmaking with electric arc furnaces, often called mini-mills. U.S. Steel and Nucor are the biggest U.S.-based steelmakers. A sustained shift towards mini-mills would be a big change in strategy for U.S. Steel, which has generally focused on maintaining its fleet of blast furnaces.Electric arc furnaces can use steel scrap, rather than iron ore, to make steel. They can cut costs associated with transporting raw materials, and insulate steelmakers from increases in the price of iron ore and coal.Longhi declined to name blast furnaces that could be replaced, but said there are several options: ""One factor is what is the age of a certain blast furnace, when it is going to come up for a massive reline,"" he said. Relining a blast furnace can cost $100 million or more. ""ASLEEP AT THE WHEEL"" On the growing use of aluminum in the automotive industry, Longhi, who earlier in his career spent 23 years at aluminum maker Alcoa Inc, was cautious.""I would say aluminum has been very hard at work,"" he said. ""I think steel has been somewhat asleep at the wheel.""He said the steel industry is behind on research and development, and that U.S. Steel is ""intensifying"" its work in the area.Automakers' demand for aluminum, which is more expensive than conventional steel but also lighter, is growing rapidly as manufacturers push to improve fuel efficiency.    (Writing by Allison Martell; Editing by Peter Galloway)",2014-03-25,MRO,"Tue Mar 25, 2014 | 1:26pm EDT",UPDATE 2-U.S. Steel CEO says mulling another electric arc furnace,http://www.reuters.com//article/ussteel-furnace-idUSL1N0MM16820140325?type=companyNews
5,"  WASHINGTON, March 25 United States Steel Corp  could replace another of its older blast furnaces with an electric arc furnace, Chief Executive Mario Longhi told Reuters on Tuesday.U.S. Steel said in January that it was applying for permits to build an electric arc furnace to replace the blast furnace at its Fairfield, Alabama facility.  ""We are moving ahead with the first one,"" said Longhi. ""And there is a lot of analysis going on, given the fact that we have plenty of blast furnaces, to see where, if, when the next one could be replaced by another electric arc furnace.""   (Reporting by Krista Hughes; Writing by Allison Martell) ",2014-03-25,MRO,"Tue Mar 25, 2014 | 11:43am EDT",U.S. Steel looking at building another electric arc furnace,http://www.reuters.com//article/ussteel-furnace-idUSL1N0MM14A20140325?type=companyNews
6,"  (Adds stock price, cash figure, more on outlook)April 29 United States Steel Corp returned to profit in the first quarter, but the steelmaker said Tuesday it expected reduced operating income in the second quarter as cold weather slowed transportation of raw materials and finished products.The Pittsburgh-based steelmaker also said it expects to report a loss in its flat-rolled segment, its biggest unit by shipments, in the second quarter. Its shares fell in after-hours trading.""The extraordinary weather conditions resulted in significantly higher natural gas costs as well as operating inefficiencies and logistical issues that negatively impacted shipments in the first quarter,"" U.S. Steel said in a statement. Although market conditions in North America are improving for flat-rolled products, U.S. Steel said average realized prices in the second quarter are expected to be similar to the first quarter.The company, however, expects to be able to put operational difficulties behind it by the end of the second quarter. U.S. Steel's shares fell 2.5 percent in after-market trading. The stock had closed at $26.34 in New York, up 2.4 percent.For the first quarter, U.S. Steel reported net income of $52 million, or 34 cents a diluted share, helped by higher commercial prices for its products and the impact of the company's cost-cutting program. That compared with a loss of $73 million, or 51 cents a diluted share, a year earlier, and analysts' expectations for earnings of 32 cents a share, according to Thomson Reuters I/B/E/S.First-quarter revenue dipped to $4.4 billion from $4.6 billion.U.S. Steel said it had $1.1 billion of cash at the end of March.   (Reporting by Nicole Mordant in Vancouver; Editing by David Gregorio and Cynthia Osterman)",2014-04-29,MRO,"Tue Apr 29, 2014 | 5:28pm EDT",UPDATE 2-U.S. Steel returns to profit but warns of weaker 2nd qtr,http://www.reuters.com//article/u-s-steel-results-idUSL2N0NL21220140429?type=companyNews
7,"  April 29 United States Steel Corp returned to profit in the first quarter, results on Tuesday showed, helped by higher commercial prices for its products and the impact of the company's cost-cutting program. The Pittsburgh-based company reported net income of $52 million, or 34 cents a diluted share, versus a loss of $73 million, or 51 cents a diluted share, a year earlier.   (Reporting by Nicole Mordant in Vancouver; Editing by David Gregorio)  ",2014-04-29,MRO,"Tue Apr 29, 2014 | 4:22pm EDT","U.S. Steel returns to profit on higher prices, cost cuts",http://www.reuters.com//article/u-s-steel-results-idUSL2N0NK1PA20140429?type=companyNews
8,"  THOMSON REUTERS, Apr 29,2014 - Corporate Meetings for US companies for Week ahead.         S&P 500 Earnings - Weekly           S&P 500 Earnings - Day Ahead        Non S&P 500 - Weekly               Non S&P 500 - Day Ahead             ConferenceCall/Webcast - Weekly    ConferenceCall/Webcast - Day        S&P 500 Earnings - Monthly           Meetings - Day Ahead                Economic Indicators                  Dividends                           Daily earnings hits & misses         Federal Reserve events                    MEETINGS          Xtra users can see more details on conference calls & webcasts by hovering your mouse  over the RIC, right click, now click on Related Co Data, now click on Co Events.               - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - DATE       GMT      SYMBOL       EVENT TITLE  29 Apr     13:00           Cobalt International Energy Annual Shareholder Meeting 29 Apr     13:00        Cognex Corp. Annual Shareholder Meeting 29 Apr     13:00         DIRECTV Annual Shareholder Meeting 29 Apr     13:00       First Citizens Bancshares Inc Annual Shareholder Meeting 29 Apr     13:00           Home Properties Annual Meeting of Stockholders 29 Apr     13:00        Inficon Holding Inc Annual General Meeting of Shareholders 29 Apr     13:00        Kopin Corp. Annual Shareholder Meeting 29 Apr     13:00           Tesoro Corp. Annual Shareholder Meeting 29 Apr     13:00          Vantiv Annual Shareholder Meeting 29 Apr     13:30           Exterran Holdings Annual Shareholder Meeting 29 Apr     13:30           Humana Annual Shareholder Meeting 29 Apr     13:30           Wells Fargo Annual Shareholder Meeting 29 Apr     12:00        Bloomin' Brands Inc Annual Shareholder Meeting 29 Apr     12:00            Chubb Corp. Annual Shareholder Meeting 29 Apr     12:00           Harsco Corp. Annual Meeting 29 Apr     12:00        RTI Surgical Annual Shareholder Meeting 29 Apr     12:45           Chipotle Mexican Grill at Barclays Retail and Consumer Conf 29 Apr     14:00           AGL Resources Inc Annual Shareholder Meeting 29 Apr     14:00        Capital City Bank Group Annual Shareholder Meeting 29 Apr     14:00        Consolidated Communications Annual Shareholder Meeting 29 Apr     14:00           Domino's Pizza Annual Shareholder Meeting 29 Apr     14:00        Eagle Rock Energy Special Meeting of Unitholders 29 Apr     14:00           The Hershey Company Annual Meeting of Stockholders 29 Apr     14:00           International Business Machines Annual Shareholder Meeting 29 Apr     14:00        LCNB Corp Annual Shareholder Meeting 29 Apr     14:00           Plains All American Pipeline at Mitsubishi Energy Tour 29 Apr     14:00        Progress Software Corp. Annual Shareholder Meeting 29 Apr     14:00           Stepan Company Annual Shareholder Meeting 29 Apr     14:00        Suffolk Bancorp Annual Shareholder Meeting 29 Apr     14:00        Sypris Solutions Annual Shareholder Meeting 29 Apr     14:00        Trustmark Corp. Annual Shareholder Meeting 29 Apr     14:00             United States Steel Corp. Annual Shareholder Meeting 29 Apr     14:30           Apartment Investment & Mgmt Annual Shareholder Meeting 29 Apr     14:30           Yum! Brands at Barclays Retail and Consumer Conf 29 Apr     15:00           BB&T Corp. Annual Shareholder Meeting 29 Apr     15:00           Corning Incorporated Annual Meeting of Shareholders 29 Apr     15:00        Einstein Noah Restaurant Group Annual Shareholder Meeting 29 Apr     15:00           Kirby Annual Shareholder Meeting 29 Apr     15:00           Manpower Annual Shareholder Meeting 29 Apr     15:00        Papa John's International Annual Shareholder Meeting 29 Apr     15:00        YRC Worldwide Annual Shareholder Meeting 29 Apr     15:15           Stage Stores at Barclays Retail and Consumer Conf 29 Apr     15:30           Black Hills Corp. Annual Shareholder Meeting 29 Apr                  Entropic at the NCTA Cable Show 29 Apr     16:00           MRC Global Annual Shareholder Meeting 29 Apr                     Pier 1 Imports at Barclays Retail and Consumer Conf 29 Apr                    Southern Copper Corp Annual Shareholder Meeting 29 Apr                   US Geothermal at Undiscovered Equities Inc Spring Conf 2014 29 Apr                     FMC Technologies at Mitsubishi Energy Tour - Midland 29 Apr     17:00        Hansen Medical Inc Annual Shareholder Meeting 29 Apr     17:00         Vista Gold Annual Shareholder Meeting 29 Apr     17:15        Deckers Outdoor Corp. at Barclays Retail and Consumer Conf 29 Apr     17:30           HERBALIFE LTD Annual Shareholder Meeting 29 Apr     17:30           MVC Capital Inc Annual Shareholder Meeting 29 Apr     17:30        PACCAR Inc Annual Shareholder Meeting 29 Apr     17:30        Rovi Corp. Annual Shareholder Meeting 29 Apr     18:00        First Community Bancshares Annual Shareholder Meeting 29 Apr     18:00           FMC Corp. Annual Shareholder Meeting 29 Apr     18:00           Hanesbrands at Barclays Retail and Consumer Conf 29 Apr     18:30          Alexander & Baldwin Annual Shareholder Meeting 29 Apr     18:30           Select Medical Corp. Annual Shareholder Meeting 29 Apr     18:45            The Kroger Co. at Barclays Retail and Consumer Conf 29 Apr                 Amarantus BioSciences Inc at Growth Capital Expo 29 Apr     19:00        BOK Financial Annual Shareholder Meeting 29 Apr     19:00         Camden National Corp. Annual Shareholder Meeting 29 Apr                 Car Charging Group Inc at Growth Capital Expo 29 Apr                  China Recycling Energy Corp at Growth Capital Expo 29 Apr                 ESP Resources Inc at Growth Capital Expo 29 Apr                  ForceField Energy Inc at Growth Capital Expo 29 Apr                 Galaxy Gaming Inc at Growth Capital Expo 29 Apr                 Infinity Augmented Reality Inc at Growth Capital Expo 29 Apr                  MagneGas Corp at Growth Capital Expo 29 Apr                 Medbox Inc at Growth Capital Expo 29 Apr                   MGT Capital Investments Inc at Growth Capital Expo 29 Apr                 Tni Biotech Inc at Growth Capital Expo 29 Apr                  Torchlight Energy Resources Inc at Growth Capital Expo 29 Apr     19:00           Valmont Industries Inc Annual Shareholder Meeting 29 Apr     20:30           Lazard Ltd Annual Shareholder Meeting 30 Apr     13:00           BorgWarner Annual Shareholder Meeting 30 Apr     13:00         SciQuest Annual Shareholder Meeting 30 Apr     13:15        Popeyes Louisiana Kitchen at Barclays Retail and Consumer Conf 30 Apr     13:15        United Natural Foods at Barclays Retail and Consumer Conf 30 Apr     13:30        RetailMeNot Inc Annual Shareholder Meeting 30 Apr     12:00           Chicago Bridge & Iron Annual Shareholder Meeting 30 Apr     12:00           EQT Corp Annual Shareholder Meeting 30 Apr     12:30           SUPERVALU at Barclays Retail and Consumer Conf 30 Apr     14:00          AG Mortgage Investment Trust Annual Shareholder Meeting 30 Apr     14:00           Ball Corp. Annual Shareholder Meeting 30 Apr     14:00           EMC Corp. Annual Meeting of Shareholders 30 Apr     14:00           Family Dollar at Barclays Retail and Consumer Conf 30 Apr     14:00        First Niagara Financial Group Annual Shareholder Meeting 30 Apr     14:00        HERITAGE-CRYSTAL CLEAN Annual Shareholder Meeting 30 Apr     14:00        MainSource Financial Annual Meeting of Shareholders 30 Apr     14:00           Marathon Petroleum Corp. Annual Shareholder Meeting 30 Apr     14:00           The New York Times Company Annual Shareholder Meeting 30 Apr     14:00           Oil States International at Mitsubishi Energy Tour - Houston 30 Apr     14:00        Olympic Steel Annual Shareholder Meeting 30 Apr     15:00           Brinker International at Barclays Retail and Consumer Conf 30 Apr     15:00        Bryn Mawr Bank Corp Annual Shareholder Meeting 30 Apr     15:00        Glacier Bancorp 2014 Annual Shareholder Meeting 30 Apr     15:00           Huntington Ingalls Industries Annual Shareholder Meeting 30 Apr     15:00         Magnetek Annual Shareholder Meeting 30 Apr     15:00          McGraw Hill Financial Annual Shareholder Meeting 30 Apr     15:00        NATIONAL CINEMEDIA INC Annual Shareholder Meeting 30 Apr     15:00           Spirit AeroSystems Holdings Annual Meeting of Stockholders 30 Apr     15:00            TECO Energy Annual Shareholder Meeting 30 Apr     15:00           Grainger Annual Shareholder Meeting 30 Apr     15:00           Walgreen Co at Barclays Retail and Consumer Conf 30 Apr     15:30           EnPro Industries Annual Shareholder Meeting 30 Apr     15:30           Fresh Del Monte Produce Annual Shareholder Meeting 30 Apr     15:30           Schlumberger at Mitsubishi Energy Tour - Houston 30 Apr     15:45           Burger King Worldwide Inc at Barclays Retail and Consumer Conf 30 Apr     16:00           Ameriprise Financial 2014 Annual Shareholder Meeting 30 Apr     16:00           DCT Industrial Trust Annual Shareholder Meeting 30 Apr     16:00           KKR Financial Holdings LLC Special Shareholder Meeting 30 Apr     16:00           PIMCO Corporate & IncomeFund and PIMCO Fund Joint ASM'S 30 Apr     16:00           SJW Corp Annual Shareholder Meeting 30 Apr     16:10         NeoStem Inc at Thomson Reuters ALLICENSE Conf 30 Apr     17:00           Cameron at Mitsubishi Energy Tour - Houston 30 Apr     17:00        Mobile Mini Annual Shareholder Meeting 30 Apr     17:00           Molina Healthcare Annual Shareholder Meeting 30 Apr     17:00        Penns Woods Bancorp Inc Annual Shareholder Meeting 30 Apr     17:00          USANA Health Sciences Annual Meeting of Shareholders 30 Apr     18:00        City Holding Co Annual Shareholder Meeting 30 Apr     18:00        Digimarc Corp. Annual Shareholder Meeting 30 Apr     18:00        Retail Opportunity Investments Annual Shareholder Meeting 30 Apr     18:30          MSCI INC Annual Shareholder Meeting 30 Apr     18:30        Vascular Solutions Annual Shareholder Meeting 30 Apr     07:00           CIRCOR International Annual Shareholder Meeting 30 Apr                  CEVA at The Linley Group Mobile Conf 30 Apr     19:00          Douglas Dynamics Inc Annual Shareholder Meeting 30 Apr     19:00           Duke Realty Annual Shareholder Meeting 30 Apr     19:00           International Shipholding Corp Annual Shareholder Meeting 30 Apr     20:00        Noodles & Co 2014 Annual Shareholder Meeting 30 Apr     20:00          Starwood Property Trust Annual Shareholder Meeting 30 Apr     20:00           Stillwater Mining Company Annual Meeting of Shareholders 30 Apr     20:00        Winmark Corp Annual Shareholder Meeting 30 Apr     21:50        QuickLogic Corp. at The Linley Group Mobile Conf 01 May     13:00        Acura Pharmaceuticals Annual Shareholder Meeting 01 May     13:00           Cabot Oil & Gas Corp. Annual Shareholder Meeting 01 May     13:00        Fiesta Restaurant Group Inc Annual Shareholder Meeting 01 May     13:00        NTELOS Holdings Corp Annual Shareholder Meeting 01 May     13:00           Glatfelter Annual Shareholder Meeting 01 May     13:00           Yum! Brands Annual Meeting of Shareholders 01 May     13:30           Archer Daniels Midland Company Annual Shareholder Meeting 01 May     13:30           Rackspace Hosting 2014 Annual Shareholder Meeting 01 May     13:30           St. Jude Medical Annual Shareholder Meeting 01 May     13:30           Unisys Annual Shareholder Meeting 01 May     12:00           Cenveo Annual Shareholder Meeting 01 May     12:00           DTE Energy Company Annual Shareholder Meeting 01 May     12:30         Nortek Annual Shareholder Meeting 01 May     14:00           Alon USA Annual Shareholder Meeting 01 May     14:00           American Campus Communities Annual Shareholder Meeting 01 May     14:00        The Bancorp Annual Shareholder Meeting 01 May     14:00           Bemis Company Annual Shareholder Meeting 01 May     14:00           Capital One Financial Corp. Annual Shareholder Meeting 01 May     14:00           Duke Energy Corp. Annual Shareholder Meeting 01 May     14:00           Fluor Corp. Annual Shareholder Meeting 01 May     14:00           Gannett Co. Annual Shareholder Meeting 01 May     14:00        Global Power Equipment Group Annual Shareholder Meeting 01 May     14:00           Health Care REIT Annual Meeting of Shareholders 01 May     14:00           Kimberly-Clark Annual Meeting of Stockholders 01 May     14:00           MBIA Annual Shareholder Meeting 01 May     14:00           Mead Johnson Nutrition Annual Shareholder Meeting 01 May     14:00        MYR GROUP INC DEL Annual Shareholder Meeting 01 May     14:00        NewLink Genetics Corp Annual Meeting of Stockholders 01 May     14:00           Oasis Petroleum Inc Annual Shareholder Meeting 01 May     14:00           Owens & Minor Annual Meeting of Shareholders 01 May     14:00           Parker Drilling Annual Shareholder Meeting 01 May     14:00           Starwood Hotels & Resorts Annual Shareholder Meeting 01 May     14:00           Total System Services Annual Shareholder Meeting 01 May     14:30            Northeast Utilities Annual Shareholder Meeting 01 May     15:00         Allied Nevada Gold Corp Annual Shareholder Meeting 01 May     15:00        Gladstone Capital Corp Annual Meeting of Stockholders 01 May     15:00        GLADSTONE COML CORP Annual Stockholder Meeting 01 May     15:00           Helix Energy Solutions Group Annual Shareholder Meeting 01 May     15:00        Itron Annual Meeting of Shareholders 01 May     15:00           Kansas City Southern Annual Shareholder Meeting 01 May     15:00           Mueller Industries Annual Meeting of Stockholders 01 May     15:00        Tractor Supply Company Annual Shareholder Meeting 01 May     15:00           Valero Energy Corp. Annual Meeting of Stockholders 01 May     15:30        GUIDANCE SOFTWARE INC Annual Shareholder Meeting 01 May     16:00           ARC Document Solutions Inc Annual Shareholder Meeting 01 May     16:00        CyrusOne Inc Annual Shareholder Meeting 01 May     16:00        Enphase Energy Inc Annual Shareholder Meeting 01 May     16:00           Healthsouth Annual Stockholder Meeting 01 May     16:30           Eastman Chemical Company Annual Shareholder Meeting 01 May     16:30           HCP Annual Shareholder Meeting 01 May     16:30            Verizon Annual Shareholder Meeting 01 May     17:00           Allegheny Technologies Annual Shareholder Meeting 01 May     17:00           Kinder Morgan at Mitsubishi Energy Tour - Houston 01 May     18:00           Dover Corp. Annual Shareholder Meeting 01 May     18:00           INVESCO MORTGAGE CAP 2014 Annual Sharhldr Meeting 01 May     18:00           Public Storage 2014 Annual Shareholder Meeting 01 May     18:30           Sunstone Hotel Investors Annual Shareholder Meeting 01 May     19:00           American Axle & Manufacturing Annual Meeting of Stockholders 01 May     19:00        Patterson-UTI Energy at Mitsubishi Energy Tour - Houston 01 May     19:00           RLI Corp. Annual Shareholder Meeting 01 May     20:00           EOG Resources Annual Shareholder Meeting 01 May     20:00        Harris and Harris Group Inc Annual Shareholder Meeting 01 May     20:30           Prologis Inc Annual Shareholder Meeting 01 May     21:00        Southside Bancshares Inc Annual Shareholder Meeting 01 May     21:30           Louisiana-Pacific Corp. Annual Shareholder Meeting 02 May     13:00        BroadSoft Inc Annual Shareholder Meeting 02 May     13:00        Franklin Electric Co Inc Annual Shareholder Meeting 02 May     13:00           Select Income REIT Annual Shareholder Meeting 02 May     13:30            Alcoa Annual Shareholder Meeting 02 May     13:30           Equifax Annual Meeting of Shareholders 02 May     13:30           Stewart Information Services Corp Annual Shareholder Meeting 02 May     12:00           Penske Automotive Group Annual Shareholder Meeting 02 May     12:30           Dana Holding Corp. Annual Meeting of Shareholders 02 May     14:00           The Brink's Company Annual Meeting of Shareholders 02 May     14:00           Cedar Realty Trust Inc Annual Shareholder Meeting 02 May     14:00         Cheniere Energy at Mitsubishi Energy Tour - Houston 02 May     14:00            Curtiss-Wright Corp. Annual Shareholder Meeting 02 May     14:00           The GEO Group Annual Shareholder Meeting 02 May     14:00        Lincoln Educational Services Annual Shareholder Meeting 02 May     14:00         Pilgrim's Pride Annual Shareholder Meeting 02 May     14:00        Primoris Services Corp Annual Shareholder Meeting 02 May     14:00             Ryder System Annual Shareholder Meeting 02 May     14:00        State Auto Financial Annual Shareholder Meeting 02 May     14:00        Susquehanna Bancshares Annual Meeting of Shareholders 02 May     14:30           Regency Centers Corp. Annual Shareholder Meeting 02 May     15:00        Akorn Annual Shareholder Meeting 02 May     15:00        Bridge Bancorp Inc Annual Shareholder Meeting 02 May     15:00           Entergy Corp Annual Shareholder Meeting 02 May     15:00        The Hackett Group Annual Shareholder Meeting 02 May     15:00           Teleflex Incorporated Annual Shareholder Meeting 02 May     15:00        United States Lime & Minerals Inc Annual Shareholder Meeting 02 May     15:00           Wisconsin Energy Corp. Annual Shareholder Meeting 02 May     15:30           Occidental Petroleum Corp. Annual Shareholder Meeting 02 May     15:30           RLJ Lodging Trust 2014 Annual Shareholder Meeting 02 May                    COMPASS DIV HOLDING at Gabelli & Omaha Research Trip 02 May     16:00           FMC Technologies Annual Shareholder Meeting 02 May                  Gibraltar Annual Shareholder Meeting 02 May     16:00        Huron Consulting Group Annual Shareholder Meeting 02 May                     Koppers Holdings Annual Shareholder Meeting 02 May                    TD Ameritrade Holding Corp at Gabelli Omaha Research Trip 02 May                  2014 Annual Shareholder Meeting 02 May     16:00           UniSource Energy Annual Shareholder Meeting 02 May                     Valmont Industries Inc at Gabelli & Co Omaha Research Trip 02 May                     Westwood Holdings at Gabelli & Co Omaha Research Trip 02 May     17:30        CommScope Annual Shareholder Meeting 02 May     17:30           National Health Investors Inc Annual Shareholder Meeting 02 May     18:00           Government Properties Income Trust ASM's 02 May     18:00        Utah Medical Products Inc Annual Shareholder Meeting 02 May     19:00        BioCryst Pharmaceuticals Annual Shareholder Meeting 02 May     19:00           Illinois Tool Works Annual Shareholder Meeting 03 May                    Berkshire Hathaway Inc Annual Shareholder Meeting 05 May     13:00         Potlatch Corp. Annual Meeting of Stockholders 05 May     13:00        Verastem Inc Annual Shareholder Meeting 05 May     13:30           Trinity Industries Annual Shareholder Meeting 05 May     22:00        Performant Financial Corp 2014 Annual Shareholder Meeting 05 May     12:30        Almost Family Inc 2014 Annual Shareholder Meeting 05 May     12:30           Entercom Communications Annual Shareholder Meeting 05 May     14:00           Aflac Incorporated Annual Shareholder Meeting 05 May     14:00        ExOne Co Annual Shareholder Meeting 05 May     14:00        KCAP Financial Inc Annual Shareholder Meeting 05 May     14:00        Mks Instruments Inc Annual Shareholder Meeting 05 May     14:00          STAG Industrial Inc 2014 Annual Shareholder Meeting 05 May     15:00        Bank Mutual Corp Annual Shareholder Meeting 05 May     16:00           Clearwater Paper Corp Annual Shareholder Meeting 05 May                  Key Technology Annual Shareholder Meeting 05 May     17:00        YORK WATER CO Annual Shareholder Meeting 05 May     17:30          Allison Transmission Inc Annual Shareholder Meeting 05 May     18:30         LKQ Corp Annual Shareholder Meeting 05 May                     Institutional Investor Program at EMC World 05 May     20:00           CBL & Associates Properties Annual Shareholder Meeting 05 May     20:00           The E.W. Scripps Company Annual Shareholder Meeting 05 May     21:00        Alexion Pharmaceuticals Annual Shareholder Meeting 05 May     21:00        IBERIABANK Annual Meeting of Shareholders 05 May     21:00           Motorola Solutions Annual Shareholder Meeting         FOR ALL AMERICAN HOLIDAYS      FOR AN INDEX OF ALL DIARIES            If you have any questions or comments on the Corporate diary, please e-mail:     diaries@thomsonreuters.com   ",2014-04-29,MRO,"Tue Apr 29, 2014 | 9:19am EDT",DIARY-U.S. MEETINGS/WEEK AHEAD,http://www.reuters.com//article/diary-us-meetings-week-idUSL3N0NL3Q520140429?type=companyNews
9,"  (Adds earnings comparisons, stock movement)May 6 Marathon Oil Corp's first-quarter profit easily beat Wall Street's expectations on Tuesday, helped by asset sales and a jump in North American shale production.The company posted net income of $1.15 billion, or $1.65 per share, compared with $383 million, or 54 cents per share, in the year-ago period.Marathon closed on the sale of its Angola assets in the first quarter, posting an after-tax gain of $576 million. Excluding the sale and other one-time items, Marathon posted net income of 88 cents per share.By that measure, analysts expected earnings of 72 cents per share, according to Thomson Reuters I/B/E/S. The company reported a 10 percent jump in its North American shale production, which primarily focuses on plays in Texas, Oklahoma and North Dakota. Overseas, production dropped 14 percent due to a strike in Libya curtailing shipments from that country and aging fields in Norway and the United Kingdom.Marathon said the sale of its North Sea assets was on schedule and that bids are due this quarter.Shares of Marathon rose 1.7 percent to $36.80 in after-hours trading. As of Tuesday's close, the stock had gained 2.5 percent so far this year.   (Reporting by Ernest Scheyder; Editing by Bernard Orr)",2014-05-06,MRO,"Tue May 6, 2014 | 5:22pm EDT","UPDATE 1-Marathon Oil profit beats Wall Street on U.S. shale, asset sales",http://www.reuters.com//article/marathonoil-results-idUSL2N0NS20U20140506?type=companyNews
