,Article,Date,Symbol,Time,Title,Url
0,"  (The following statement was released by the rating agency) NEW YORK, June 18 (Fitch) Fitch Ratings has assigned a credit rating of 'BBB+'  to the following notes issued by ERP Operating Limited Partnership, a subsidiary  of Equity Residential (NYSE: EQR):  --$450 million aggregate principal amount of 2.375% senior unsecured notes due  2019; --$750 million aggregate principal amount of 4.500% senior unsecured notes due  2044.  The 2019 notes were issued at 99.900% of par value to yield 2.396% or 70 basis  points over the benchmark rate, and the 2044 notes were issued at 99.297% of par  value to yield 4.543% or 115 basis points over the benchmark rate. EQR expects  to use the net proceeds of this offering for working capital and general company  purposes, including repayment of all or a portion of the outstanding balance  under its unsecured revolving credit facility and all or a portion of the  outstanding balance under its unsecured term loan facility.  Fitch currently rates EQR as follows: Equity Residential --Issuer Default Rating (IDR) 'BBB+'; --Unsecured revolving term loan 'BBB+'; --Preferred stock 'BBB-'.  ERP Operating Limited Partnership --IDR 'BBB+'; --Unsecured revolving credit facility 'BBB+'; --Senior unsecured notes 'BBB+'.  The Rating Outlook is Stable. KEY RATING DRIVERS EQR's rating is supported by the company's focus on high-quality properties in  strong markets and sound financial management. The company is the largest  multifamily REIT in the U.S. by market capitalization and is a leading  owner/operator in many of the top markets in the U.S. including New York, San  Francisco, Los Angeles and Boston. The company is focused on markets that have  historically experienced above average growth and are expected to continue to  exhibit strong growth in the future.  The company's ratings are further supported by its strong access to capital  which has been demonstrated in multiple forms throughout various market cycles.  In 2013, EQR greatly improved the quality of its portfolio by acquiring $9  billion of assets from Archstone Enterprise LP (Archstone) and selling almost  $4.5 billion of non-core assets in secondary markets. CREDIT METRICS NORMALIZED EQR's leverage was temporarily elevated as a result of funding the Archstone  transaction which closed in the first quarter of 2013 (1Q'13), but leverage has  subsequently returned to normalized levels via asset sales and same-store net  operating income (SSNOI) growth. Leverage as of March 31, 2014 was 6.8x,  consistent with Fitch's expectations pre-Archstone transaction. Fitch expects  the company's leverage to remain relatively steady from 2014 through 2016. Fitch  defines leverage as net debt divided by recurring operating EBITDA.  EQR's fixed-charge coverage for the trailing 12 months (TTM) ended March 31,  2014 was 2.7x which is strong for the rating and flat from 2.7x at year-end 2013  and up from 2.4x at year-end 2012. Fitch defines fixed-charge coverage as  recurring operating EBITDA less recurring capital improvements divided by cash  interest incurred and preferred distributions. EQR has benefited in recent years  by refinancing debt at historically low interest rates while achieving strong  SSNOI growth. Fitch expects the company's fixed-charge coverage will increase to  approximately 3.0x from 2014 through 2016. IMPROVED PORTFOLIO EQR closed on the acquisition of $9 billion of assets in core markets during the  1Q'13 via the Archstone transaction at a 4.9% capitalization rate. In 2013, the  company sold 94 apartment properties for an aggregate price of $4.5 billion at a  weighted average capitalization rate of 6%. The Archstone transaction bolstered  EQR's ownership of Class A properties in top markets such as San Francisco, New  York, Seattle and Boston, among others. These markets tend to exhibit relatively  strong long-term demand, limited buildable land and high construction costs,  curtailing potential supply growth.  Dispositions were focused on non-core markets including Phoenix, Atlanta and  suburban Maryland. The activity in 2013 accelerated what may have otherwise been  a multi-year process, as the company has historically been active in pruning its  portfolio. The higher quality portfolio is evidenced by an average rental rate  per unit of $2,138 in 1Q' 14 versus $1,737 in 4Q' 12, a 23.1% increase. EQR  purchased $149 million of properties and land in 1Q'14 and did not sell any  assets.  POSITIVE SAME-STORE RESULTS SSNOI growth remains strong relative to historical performance, although it has  been decelerating. EQR's SSNOI growth was 7.6% in 2012, 5% in 2013 and 4.4% in  1Q'14. Fitch anticipates that fundamentals will remain solid, but continue to  decelerate towards the longer term historical average of 2% to 3% SSNOI growth.  Fitch expects occupancy to remain in the 95%-96% range as the company continues  its focus on utilizing its industry-leading operational platform and technology  to optimize NOI. WEAK WASHINGTON DC EXPECTATIONS Washington, DC is EQR's largest market at 18.6% of stabilized NOI and may  continue to weigh on the overall portfolio performance. SSNOI decreased by 2.8%  in 1Q'14 versus 1Q'13. Although Washington, DC was one of the strongest real  estate markets during the global financial crisis, the metro has been hurt by an  abundance of new supply coupled with tepid job growth and uncertainty  surrounding near-term government job growth. UPTICK IN DEVELOPMENT EQR acquired several strong development sites through the Archstone transaction,  which should provide growth opportunities over the next several years. The  unfunded development pipeline as a percentage of gross assets was 4.1% as of  March 31, 2014, up from 2.8% at year-end 2013. The development projects are  focused in strong markets including New York, Seattle and Los Angeles. APPROPRIATE CONTINGENT LIQUIDITY EQR's unencumbered cash NOI stressed at a 7% capitalization rate covered its net  unsecured debt by approximately 2.8x as of March 31, 2014, pro forma the June  2014 bond deal. The company has consistently maintained adequate net UA/UD above  2.5x. The quality of the unencumbered portfolio is consistent with the quality  of the overall portfolio. ADEQUATE LIQUIDITY; SUPPORTED BY CAPITAL ACCESS Fitch calculates that EQR's sources of liquidity (unrestricted cash,  availability under its unsecured revolving credit facility, expected retained  cash flows from operating activities after dividends and distributions) divided  by uses of liquidity (debt maturities, developments and recurring capital  expenditures) results in a liquidity coverage ratio of 1.3x for the period April  1, 2014 to Dec. 31, 2015, pro forma for the June 2014 bond offerings. Over the  projected period, approximately $1.55 billion of unsecured debt will mature, and  Fitch expects nearly $1.4 billion of unfunded developments and recurring capital  expenditures will be incurred, which largely offset sources of liquidity.  Assuming EQR refinances 80% of its maturing secured debt liquidity coverage  would be 1.4x. Fitch notes EQR's demonstrated access to a variety of capital  channels including public unsecured debt, bank facilities, life insurance  company mortgage debt, agency-mortgage debt and equity, which mitigates  refinance risk.  AFFO PAYOUT RATIO POLICY REVISED EQR's annual dividend is based on 65% of the midpoint range of normalized funds  from operations (FFO) guidance. Prior to 2014, EQR had a policy in place in  which the company made three fixed dividend payments during the first three  quarters and one variable dividend payment in the fourth quarter. Under the  prior policy, the annual payout was also targeted to equal 65% of normalized  FFO. Fitch-calculated adjusted funds from operations (AFFO) payout ratio was 70%  over the TTM ended March 31, 2014, indicative of strong internally generated  capital. PREFERRED UNIT NOTCHING The two-notch differential between EQR's IDR and preferred stock rating is  consistent with Fitch's criteria for corporate entities with an IDR of 'BBB+'.  Based on Fitch Research on 'Treatment and Notching of Hybrids in Nonfinancial  Corporate and REIT Credit Analysis, dated Dec. 23, 2013 and available on Fitch's  Web site at www.fitchratings.com, these preferred securities are deeply  subordinated and have loss absorption elements that would likely result in poor  recoveries in the event of a corporate default. STABLE OUTLOOK The Stable Outlook reflects Fitch's expectation that multifamily operating  fundamentals will continue to revert toward its long-term average. The company's  leverage should remain approximately at current levels in the short term, and  range between 6.5x and 7.5x over the longer term due to the timing of  developments. In addition, EQR has good access to capital, and should be able to  refinance maturing obligations due to strong coverage ratios.  RATING SENSITIVITIES The following factors may have a positive impact on EQR's ratings or Outlook:  --Fitch's expectation of leverage sustaining below 7.0x (leverage was 6.8x for  the TTM ended March 31, 2014 and Fitch expects leverage to sustain between 6.5x  - 7.5x on a longer-term basis); --Fitch's expectation of fixed charge coverage sustaining above 2.5x (coverage  was 2.7x for the TTM ended March 31, 2014 and is projected to improve); --Unencumbered asset coverage of net unsecured debt sustaining above 2.5x (pro  forma coverage as of March 31, 2014 was 2.8x).  The following factors may have a negative impact on EQR's ratings or Outlook:  --Fitch's expectation of leverage sustaining above 8.0x; --Fitch's expectation of fixed charge coverage sustaining below 2.0x; --A liquidity coverage ratio sustaining below 1.0x.  Contact: Primary Analyst Steven Marks Managing Director +1-212-908-9161 Fitch Ratings, Inc. 33 Whitehall Street New York, NY 10004 Secondary Analyst Britton Costa Director +1-212-908-0524 Committee Chairperson Sean Pattap Senior Director +1-212-908-0642 Media Relations: Brian Bertsch, New York, Tel: +1 212-908-0549, Email:  brian.bertsch@fitchratings.com. Additional information is available at 'www.fitchratings.com'.  Applicable Criteria and Related Research: --'Corporate Rating Methodology' (May 28, 2014); --'Rating U.S. Equity REITs and REOCs (Sector Credit Factors) (Feb. 26, 2014); --'Treatment and Notching of Hybrids in Nonfinancial Corporate and REIT Credit  Analysis' (Dec. 23, 2013); --'Recovery Ratings and Notching Criteria for Equity REITs' (Nov. 19, 2013). Applicable Criteria and Related Research:  Corporate Rating Methodology - Including Short-Term Ratings and Parent and  Subsidiary Linkage here Criteria for Rating U.S. Equity REITs and REOCs here Treatment and Notching of Hybrids in Non-Financial Corporate and REIT Credit  Analysis  here Recovery Ratings and Notching Criteria for Equity REITs here Additional Disclosure  Solicitation Status  here ALL FITCH CREDIT RATINGS ARE SUBJECT TO CERTAIN LIMITATIONS AND DISCLAIMERS.  PLEASE READ THESE LIMITATIONS AND DISCLAIMERS BY FOLLOWING THIS LINK:  here. IN ADDITION, RATING  DEFINITIONS AND THE TERMS OF USE OF SUCH RATINGS ARE AVAILABLE ON THE AGENCY'S  PUBLIC WEBSITE 'WWW.FITCHRATINGS.COM'. PUBLISHED RATINGS, CRITERIA AND  METHODOLOGIES ARE AVAILABLE FROM THIS SITE AT ALL TIMES. FITCH'S CODE OF  CONDUCT, CONFIDENTIALITY, CONFLICTS OF INTEREST, AFFILIATE FIREWALL, COMPLIANCE  AND OTHER RELEVANT POLICIES AND PROCEDURES ARE ALSO AVAILABLE FROM THE 'CODE OF  CONDUCT' SECTION OF THIS SITE. FITCH MAY HAVE PROVIDED ANOTHER PERMISSIBLE  SERVICE TO THE RATED ENTITY OR ITS RELATED THIRD PARTIES. DETAILS OF THIS  SERVICE FOR RATINGS FOR WHICH THE LEAD ANALYST IS BASED IN AN EU-REGISTERED  ENTITY CAN BE FOUND ON THE ENTITY SUMMARY PAGE FOR THIS ISSUER ON THE FITCH  WEBSITE.   ",2014-06-18,EQR,"Wed Jun 18, 2014 | 2:38pm EDT",Fitch Rates ERP Operating Limited Partnership's $450MM 2019 Notes & $750MM 2044 Notes 'BBB+',http://www.reuters.com//article/fitch-rates-erp-operating-limited-partne-idUSFit70507420140618?type=companyNews
1,"  Private investment firm Starwood Capital Group has agreed to buy 72 properties from U.S. real estate company Equity Residential (EQR.N) for about $5.37 billion.The properties comprise a mix of 23,262 mid-rise and garden-style apartment buildings, located in regions including South Florida, Denver, Colorado, Washington D.C., Seattle and Inland Empire.The markets have demonstrated strong rent growth of 5.4 percent annually over the last five years, and are projected to experience employment and income growth well above the forecast national average, Starwood Capital said on Monday.Equity Residential had 98,287 wholly-owned apartment units in 2014. The deal represents about a quarter of the apartment units in the company's portfolio.Starwood Capital said it would control more than 88,000 apartment units following the close of the deal to become one of the largest owners of multifamily housing in the United States. The deal is expected to close in the first quarter of 2016.Starwood Capital has agreed to buy about 67,800 apartment units over the past 12 months, including those from Equity Residential. Equity Residential said it intends to sell an additional 26 assets, consisting of 4,728 apartment units, in 2016.Equity Residential plans to use the proceeds from the Starwood Capital deal to pay a special dividend of between $9.00 and $11.00 per share in the second quarter ending June. Neal, Gerber & Eisenberg LLP was Equity Residential's legal adviser on the deal. (Reporting by Ankit Ajmera in Bengaluru; Editing by Robin Paxton and Maju Samuel)",2015-10-26,EQR,"Mon Oct 26, 2015 | 7:16am EDT",Starwood Capital to buy apartment units worth $5.37 billion,http://www.reuters.com//article/us-starwoodcapital-m-a-equity-resident-idUSKCN0SK12B20151026?type=companyNews
2,"  (Adds details, background)Oct 26 Private investment firm Starwood Capital Group has agreed to buy 72 properties from U.S. real estate company Equity Residential for about $5.37 billion.The properties comprise a mix of 23,262 mid-rise and garden-style apartment buildings, located in regions including South Florida, Denver, Colorado, Washington D.C., Seattle and Inland Empire.The markets have demonstrated strong rent growth of 5.4 percent annually over the last five years, and are projected to experience employment and income growth well above the forecast national average, Starwood Capital said on Monday. Equity Residential had 98,287 wholly-owned apartment units in 2014. The deal represents about a quarter of the apartment units in the company's portfolio.Starwood Capital said it would control more than 88,000 apartment units following the close of the deal to become one of the largest owners of multifamily housing in the United States. The deal is expected to close in the first quarter of 2016.Starwood Capital has agreed to buy about 67,800 apartment units over the past 12 months, including those from Equity Residential. Equity Residential said it intends to sell an additional 26 assets, consisting of 4,728 apartment units, in 2016.Equity Residential plans to use the proceeds from the Starwood Capital deal to pay a special dividend of between $9.00 and $11.00 per share in the second quarter ending June.Neal, Gerber & Eisenberg LLP was Equity Residential's legal adviser on the deal.   (Reporting by Ankit Ajmera in Bengaluru; Editing by Robin Paxton and Maju Samuel)",2015-10-26,EQR,"Mon Oct 26, 2015 | 7:06am EDT",UPDATE 1-Starwood Capital to buy apartment units worth $5.37 bln,http://www.reuters.com//article/starwoodcapital-ma-equity-resident-idUSL3N12Q3LB20151026?type=companyNews
3,"  Oct 26 Private investment firm Starwood Capital Group has agreed to buy 72 properties from real estate company Equity Residential for about $5.37 billion, the companies said on Monday. The deal, which comprises 23,262 apartment units, is expected to close in the first quarter of 2016.      (Reporting by Ankit Ajmera in Bengaluru; Editing by Robin Paxton)  ",2015-10-26,EQR,"Mon Oct 26, 2015 | 6:21am EDT",Starwood Capital to buy apartment units worth $5.37 bln,http://www.reuters.com//article/starwoodcapital-ma-equity-resident-idUSL3N12Q3J420151026?type=companyNews
4,  April 20 Equity Residential * Ceo david neithercut's fy 2015 total compensation $12.7 million versus $8.1 million in fy 2014 - sec filing  Source text: (1.usa.gov/1MIZJgH) Further company coverage:    (Bengaluru Newsroom: +1-646-223-8780)  ,2016-04-20,EQR,"Wed Apr 20, 2016 | 5:51pm EDT",BRIEF-Equity Residential CEO's 2015 total compensation $12.7 mln,http://www.reuters.com//article/idUSFWN17N112?type=companyNews
5,"  April 26 Equity Residential :* Equity residential reports first quarter 2016 results* Sees q2 2016 adjusted FFO per share $0.74 to $0.78* Q1 adjusted FFO per share $0.76* Qtrly increased same store revenues 4.6%* Q1 FFO per share $0.47 * Sees normalized ffo guidance range of $0.74 to $0.78 per share for q2 of 2016* Q1 total revenues $619.1 million versus $666.4 million * Sees q2 normalized ffo between $0.74 per share to $0.78 per share* Equity residential sees same store revenue change of 4.5% to 5.0% in 2016* Equity residential sees  same store noi change 5.0% to 6.0% in 2016 * Revises 2016 normalized ffo outlook to $3.05 per share to $3.15 per share* Co retired, in q1, about  $2.0 billion in debt principal* Fy2016 FFO per share view $3.12 -- Thomson Reuters I/B/E/S* Q2 FFO per share view $0.78 -- Thomson Reuters I/B/E/S  Source text for Eikon:  Further company coverage:    (Bengaluru Newsroom: +1-646-223-8780)",2016-04-26,EQR,"Tue Apr 26, 2016 | 5:15pm EDT",BRIEF-Equity Residential Q1 adjusted FFO per share $0.76,http://www.reuters.com//article/idUSASD08FHV?type=companyNews
6,"  * Kenya bank closures sparked merger talk* Rival snaps up bank in receivership* Equity bought Congo bank in 2015   (Adds details on expansion focus)By Duncan MiririNAIROBI, May 10 Kenya's Equity Group Holdings , the country's second largest bank by assets, reported a 19 percent rise in first-quarter pretax profit and said growth would come from expanding its subsidiaries rather than new acquisitions.The failure of three small and mid-sized banks in Kenya in the past year has fueled talk of consolidation, with Equity's rival Kenya Commercial Bank planning to buy one of the institutions now under administration. But Equity Group Chief Executive James Mwangi said he would focus on expanding his bank's existing subsidiaries in the region. After acquiring a lender in the Democratic Republic of Congo, Equity has already added a dozen new branches.""We will focus on these subsidiaries and make them substantial actors in the markets they are in,"" he told an investor briefing. Alongside Congo, his bank also has units in Uganda, Rwanda, Tanzania and South Sudan.Equity reported a pretax profit for the first quarter of 2016 of 7.3 billion shillings ($72.71 million), as it secured cheaper funds from shareholders and creditors while increasing lending to customers.The bank increased its borrowed funds by 76 percent to 46.0 billion shillings. The extra funds came with an interest rate of Libor plus one, or about 4 percent, and was lent to customers at prevailing double-digit rates, he said. Net loans increased by 22 percent from the same period last year to 275.0 billion shillings. Total costs grew 17 percent during the period as staff costs and loan loss provisions rose.Non-performing loans stood at 3.8 percent of the total, below the 8 percent recorded for the industry in March.($1 = 100.4000 Kenyan shillings)   (Reporting by Duncan Miriri; Editing by Edmund Blair and Louise Heavens)",2016-05-10,EQR,"Tue May 10, 2016 | 4:28am EDT",UPDATE 2-Kenya's Equity Group rules out acquisitions for now,http://www.reuters.com//article/eghl-results-idUSL5N1871M5?type=companyNews
7,  June 1 Equity Residential* Lowers 2016 same store revenue and NOI guidance ranges  * Says expects to report same store revenue growth of approximately 4.0% to 4.2% for Q2 of 2016  Source text for Eikon:  Further company coverage:    (Bengaluru Newsroom: +1-646-223-8780) ,2016-06-01,EQR,"Wed Jun 1, 2016 | 8:57am EDT",BRIEF-Equity Residential lowers 2016 same store revenue and NOI guidance ranges,http://www.reuters.com//article/idUSASC08S51?type=companyNews
8,  June 28 Equity Residential * Files for potential mixed shelf offering; size not disclosed - SEC filing  Source text for Eikon:  Further company coverage:    (Bengaluru Newsroom: +1-646-223-8780)  ,2016-06-28,EQR,"Tue Jun 28, 2016 | 5:37pm EDT",BRIEF-Equity Residential files for potential mixed shelf offering - SEC filing,http://www.reuters.com//article/idUSFWN19K0YQ?type=companyNews
9,  June 29 Equity Residential* Says it may offer and sell up to 13 million common shares - SEC filing  * Says entered into a distribution agreement with certain sales agents for the proposed offering  Source: (1.usa.gov/297Cttd ) Further company coverage:    (Bengaluru Newsroom: +1 646 223 8780) ,2016-06-29,EQR,"Wed Jun 29, 2016 | 9:45am EDT",BRIEF-Equity Residential says may offer and sell up to 13 mln shares - SEC filing,http://www.reuters.com//article/idUSFWN19L08B?type=companyNews
